DVRL,DataOob,text,label,index,beta_shapley,loo
0.5487473,0.6672040224075317,Daily Meditation: Reflection  Antonia Blumberg,RELIGION,532,0.0001910107727619,0.0001597030149234
0.5486967,0.6875220537185669,"The Retreat From Universalism: How Identity Politics and Old Time Religion Corrode Human Rights Progress Amid the ashes of World War II, with the stench of industrial-scale genocide in their nostrils, the nations of the world pledged to do better. They signed onto the Universal Declaration of Human Rights. Clay Farris Naff, ContributorScience and Religion Correspondent for the Humanist Magazine",RELIGION,982,0.0002208526219082,0.0002078853686129
0.548821,0.6739053130149841,"British Pastors, Politicians Want To Stop U.S. Evangelist From Preaching In Their Town Franklin Graham is facing vocal opposition to his U.K. visit for his bigoted rhetoric. Carol Kuruvilla",RELIGION,262,0.00018735754794,0.0002135679181107
0.5380157,0.6791418790817261,"The Trouble With Trolleys Listening the other day to BBC Radio 4, I caught the end of one The Philosopher's Arms. The subject was trolley ethics. My hope was that a big problem with the best-known example of this philosophical discipline would be explored. Sadly, though, it was left undiscussed. Brian Clegg, ContributorPopular science author",SCIENCE,170,-3.937834268127979e-06,-2.7746332931233297e-06
0.5487647,0.6875225901603699,"The Rabbi and the Christmas Tree Just before Christmas the previous year, my mother (""Mimi"" to her grandchildren) had died in my childhood home in Savannah, Georgia.  For the first time in my life I had decided to spend Christmas away from my family of origin, away from Savannah.  It was not an uncomplicated decision, but I had made peace with it. Rev. Eleanor Harrison Bregman, ContributorDirector of Multi-Faith Initiatives at Romemu",RELIGION,211,0.0001219444601959,0.0001692164164941
0.5488258,0.6758801341056824,"U.S. Lawmakers Want To Bar States From Making Your Phone Less Secure The ENCRYPT Act is sponsored by Democratic Representative Ted Lieu and Republican Blake Farenthold. Dustin Volz, Reuters",POLITICS,751,0.0001175965982077,0.0001145267488562
0.5486546,0.6742353439331055,"What Is A Hate Group? It’s more important to call out hate groups that operate in the mainstream than those that operate at the fringes. J. Richard Cohen, ContributorPresident, Southern Poverty Law Center",POLITICS,611,1.742936839481423e-05,1.8985679752336893e-05
0.5379245,0.6841704249382019,"Lake Whillans Submarine Played Key Role In Search For Subglacial Life (VIDEO) By: Becky Oskin, OurAmazingPlanet Staff Writer Published: 03/01/2013 02:53 PM EST on LiveScience Antarctic Album: Drilling ",SCIENCE,888,0.0001574812531806,0.0001276364601185
0.53795695,0.6788323521614075,This Breathtaking Photo Shows Two Galaxies Merging Together The Hubble Space Telescope captured the spectacular sight. Lee Moran,SCIENCE,489,0.0003401174965251,0.0003359059416367
0.5486385,0.6888113021850586,"How Do Jews View Science? So that's the first challenge for the Jewish community when it comes to science -- while the Christian community grapples with how to embrace science, the Jewish community has to figure out how to relate to Judaism. Rabbi Geoffrey A. Mitelman, ContributorFounding Director, Sinai and Synapses",RELIGION,715,8.90467701486835e-05,0.0001139207414564
0.53815544,0.6768931746482849,"A Bioengineered Tree Could Revive America's Once-Vast Chestnut Forests A century ago, towering forests of chestnut trees blanketed the East Coast of the United States. Then a fungus that hitched ",SCIENCE,29,-5.950277294172332e-05,-5.778008459289552e-05
0.54866654,0.690782904624939,"Former CIA Head Explains Why Armed Forces Can't Legally Obey Trump ""If he were to order that once in government, the American armed forces would refuse to act."" Sam Levine",POLITICS,734,0.0002830150879685,0.0002557815476562
0.54875314,0.6679592728614807,1 in 4 Americans Believe God Will Decide Super Bowl  Antonia Blumberg,RELIGION,720,0.0001698584458003,0.0001937597988002
0.5486457,0.6885270476341248,"Bone Thugs-N-Harmony Describes The Role Of Religion In Its Raps The Cleveland group says religious beliefs had a ""major effect"" on its lyrics. Rahel Gebreyes",RELIGION,771,0.0002430210074754,0.0001836660362517
0.54878,0.6848541498184204,"Reb Zalman's Unique Funeral His leaving was as unconventional as his teaching and his life. Rabbi Zalman Schachter-Shalomi wanted no casket, no plain pine box. For his funeral, held on the Fourth of July, he wanted to be clothed in his white kittel. Sara Davidson, ContributorAuthor of ""The December Project,"" ""Loose Change"" and ""Joan: Fo...",RELIGION,884,0.0001753459921171,0.0001478574702546
0.5487677,0.6888932585716248,"Losing Our Religion: The Death of Christian Mosul The advance of ISIS in Syria and Iraq has all but wiped out some of the most ancient Christian communities. Some of the most important early Christian manuscripts which resided in monasteries there have been burned. Rev. Michael Rogers, S.J., ContributorJesuit Priest",RELIGION,232,0.0002342602408086,0.0002333693866947
0.54880077,0.6826835870742798,"Cardinal O'Malley On Sex Abuse: ""There Is So Much Denial""  ",RELIGION,526,5.014852591946106e-05,6.108206767607705e-05
0.5379703,0.6877822279930115,"Sunday's Solar Eclipse To Be Rare, Dramatic 'Hybrid' Event Diamond necklace, then totality Remember that Daylight Saving Time ends at 2 a.m. on Sunday morning! You must set your clocks Space.com, Space.com",SCIENCE,387,0.0003634159639735,0.0004203969688658
0.5487798,0.6976470351219177,"If the Pope Is Really Serious About Fair Pay Then He Should Make Altar Girls Mandatory If Pope Francis really wants women to be paid fairly, there is something he can do today that would alter his culture in a disruptive and transformational way: he should make the appointment of altar girls a priority and begin the process of allowing women to be priests and cardinals. Soraya Chemaly, ContributorFeminist, writer, and satirist (not always in that order)",RELIGION,438,0.0001599632841262,0.0001153143831305
0.54866135,0.6761122345924377,"Daily Meditation: A World Full Of Love We all need help maintaining our personal spiritual practice. We hope that these Daily Meditations, prayers and mindful awareness Antonia Blumberg",RELIGION,215,0.0002568552592143,0.0002424146705839
0.54870987,0.6873896718025208,"Canada Unveils A Hijab-Wearing News Anchor ""I worried about whether I could make it very far in hijab.” Majid Kazmi, ContributorAuthor, Social Entrepreneur, Founder & CEO, Valu Ventures Inc.",RELIGION,600,3.868080332091904e-05,3.540276013236365e-05
0.5486854,0.6723660826683044,12 Awe-Inspiring Poets To Read In Your Lifetime Medicine for the soul. Antonia Blumberg,RELIGION,631,0.0001787712828568,0.0001740011386772
0.5486799,0.6802443861961365,This Guy's Fate Is Completely In Jesus' Hands  Yasmine Hafiz,RELIGION,832,7.959931236375511e-06,4.345031917374342e-06
0.5488282,0.6975230574607849,"Freedom's Martyr: The Story Of Aaron Swartz Aaron lived for liberation of information. Aaron lived to free information, and eventually died for it. Sean Smith, ContributorMarketer, writer, and consultant at Simpletiger",POLITICS,264,-9.353455190302607e-06,-7.251284483977827e-06
0.5379648,0.6884934306144714,"Hubble Space Telescope Helps Solve Mystery Of Universe's Massive Galactic Burnouts ""We at last show how these compact galaxies can form, how it happened, and when it happened,"" Toft said. ""This basically Space.com, Space.com",SCIENCE,34,0.0007553440474776,0.0005117964699035
0.5486533,0.674220085144043,"ICE Violates First Amendment Rights Of 60 Faith Leaders And Attorneys To commemorate World Refugee Day (Tuesday, June 20th), Community Initiatives for Visiting Immigrants in Confinement (CIVIC Christina Fialho, ContributorCo-Founder/Executive Director, Freedom for Immigrants (formerl...",RELIGION,411,0.0002017102371031,0.0001900667095908
0.5380836,0.6727781891822815,"Many Commonly Used Drugs Are Useless  Allen Frances, ContributorProfessor Emeritus, Duke University",SCIENCE,959,2.3192487829517403e-05,3.735484815625689e-05
0.54869,0.6825068593025208,Bill Clinton: I Don't Think I'm Good At Campaigning Anymore 'Because I'm Not Mad At Anybody'  Paige Lavender,POLITICS,578,0.000175190075246,0.0001689001566234
0.5488079,0.6833315491676331,"IRS Launches Safety Review Amid Threats To Workers Linked To Conspiracy Theories The Internal Revenue Service says it is conducting a comprehensive review of safety at its facilities. FATIMA HUSSEIN, AP",POLITICS,182,4.038567643007096e-05,7.01501945341576e-05
0.5380243,0.6912010908126831,WATCH: Why Mirrors Flip Things Sideways But Not Upside Down  Macrina Cooper-White,SCIENCE,279,3.9613575751567424e-06,6.566156678600166e-06
0.548736,0.6758546233177185,Thousands Of Muslims Crowded Into The Streets Of German Cities This Friday  Carol Kuruvilla,RELIGION,726,0.0002192973739473,0.0002157684189181
0.5487329,0.6778421401977539,"Repent And Believe In The Gospel! Over 300 Christian Theologians Challenge The Corruption Of U.S. Christianity The Boston Declaration, condemning the abuse of the Christian faith by many conservatives today, was just written, signed Susan Thistlethwaite, ContributorI am a Professor of Theology and President Emerita of Chicago ...",RELIGION,237,0.0001969328171763,0.0001608267272927
0.54880226,0.6737841963768005,Uganda's Top Anglican Leader Doubles Down On Anti-Gay Law  ,RELIGION,556,4.664443261950339e-05,5.126588966430923e-05
0.5380433,0.6744813323020935,"Dinosaur 'Birds' Glided Rather Than Flew Like Modern Birds, Fossil Analysis Suggests Some of the first birdlike creatures to emerge during the age of the dinosaurs probably couldn't get their heavy wings to ",SCIENCE,7,-6.343318478346608e-06,-1.4937923463964609e-05
0.5381913,0.6709591746330261,"Brain & Obesity: Neural Implant Could Curb Overeating, Mouse Study Suggests Deep brain stimulation is already used as a way to help reduce tremors in patients with Parkinson's disease, and scientists ",SCIENCE,302,0.0001786323285954,0.0001965459685884
0.5378745,0.6851975321769714,"Unusual Asteroid Could Be An Interstellar Guest To Our Solar System The supposed ""interstellar immigrant"" is located near Jupiter but has an atypical orbit. Carol Kuruvilla",SCIENCE,249,-4.686447161067693e-05,-6.025467096271164e-05
0.5486909,0.6914845108985901,"Saving a Murderer's Life: Who Would Jesus Execute? The question I'm asking is this: What possible good comes out of taking another life because of this tragedy? What sense does it make to kill people who kill people to show that killing people is wrong. The answer is this: It doesn't make any sense. Chris Boeskool, ContributorBlogs at theboeskool.com about Jesus, politics and bathroom humor",RELIGION,666,-6.45996725653108e-06,-5.864106548791881e-06
0.53772545,0.6932067275047302,"Venus Rises Behind The Aurora In Stunning Time-Lapse Filmed From Space Thank you, Tim Peake! Lee Moran",SCIENCE,507,0.0005942776675673,0.0003935433849964
0.53800756,0.690921425819397,"Lyme Disease Bacterium Switches Out Iron For Manganese To Evade Immune System, Study Shows ""The only therapy for Lyme Disease right now are antibiotics like penicillin, which are effective if the disease is detected ",SCIENCE,453,1.4009513873262475e-05,1.3814950679202909e-05
0.53794795,0.677249014377594,"Some Fish Can Recognize Human Faces, Scientists Find Don’t underestimate your pet fish. Bahar Gholipour",SCIENCE,700,0.0001916113412974,0.0001574055930089
0.54872483,0.6761868596076965,"The Bhikkunis: Exploring The History Of Female Monks In Thailand Some male monks believe that the Bhikkhunis are not legitimate monks. Like many religions, Buddhist history is narrated from Zainab Salbi, ContributorZainab Salbi is an author, media commentator and Founder of Wo...",RELIGION,856,6.77636666480849e-05,5.619407767754048e-05
0.5380111,0.6775729060173035,"Climate Probably Didn't Cause Extinctions, Researchers Say  ",SCIENCE,790,-1.1695734413131202e-06,-7.832061674761803e-07
0.5485894,0.6987384557723999,"American Sculptor Prepares Delicately Crafted Gift For Pope Francis In his studio in his serene backyard in Deptford, Frank Seder Jr. meticulously shaved a fine layer along a curve of a wooden ",RELIGION,333,0.0003760662339137,0.0002360927920341
0.53792125,0.6829350590705872,Are We Getting The Science Of Sun Exposure All Wrong?  ,SCIENCE,821,3.7751846114687576e-05,2.980690057063917e-05
0.54868233,0.6836329102516174,"Cardinal Dolan Calls DACA Termination 'Not Christian' And 'Not American' “[Ending DACA] turns our beloved immigrants into political hockey pucks, and they shouldn’t be.” David Hinckley , ContributorEntertainment and pop culture writer",RELIGION,911,7.751919033702402e-05,7.554186876856939e-05
0.54888505,0.6791096329689026,"""Bible Believing"" Pastors and the Enabling of Domestic Violence I didn't know the pastor who phoned me from Alabama. But my alarm bells went off the moment he identified himself as a ""Bible-believing Christian."" John Shore, ContributorAuthor, ""Ashes to Asheville.""",RELIGION,298,7.16334903329511e-05,0.0001269769735401
0.5485884,0.6863253712654114,"People Tell Their Tragic Stories To Try To Slow Trump's Rule-Killing Drive Meanwhile, Congress is considering a bill that would make it harder to write regulations. Kaeli Subberwal",POLITICS,568,0.0001839573021041,0.0001873886896071
0.54855454,0.6632319092750549,"Judge Says Injunction Against Clean Water Rule Limited To 13 States The EPA maintained after Erickson's initial ruling that the injunction applied in only those 13 states, and said it had begun enforcing it elsewhere. James MacPherson, AP",POLITICS,553,5.60755966161411e-05,5.471351873853614e-05
0.54870594,0.6894301772117615,Trump Willing To Testify Under Oath About Russia And Comey The former FBI director called Trump a liar. Elise Foley and Arthur Delaney,POLITICS,962,0.0001327273892875,0.000156670093093
0.5379015,0.6947574019432068,"The Secret of Coolness Revealed We have brought back James Dean to our current days' cool. I could breathe freely again. Cancel my tattoos' removal appointment. Light another smoke. Ilan Dar-Nimrod, Contributor
Assistant Professor, University of Sydney",SCIENCE,980,9.74015933021206e-05,7.998432110412068e-05
0.5380808,0.6800097823143005,Oxford Researchers Make Startling Discovery About Ancient St. Nicholas Relic Just don't tell the kids. Carol Kuruvilla,SCIENCE,495,-2.724264152518969e-05,-2.91283238342821e-05
0.54866385,0.6888430714607239,"What Can Your Country Deliver With the Push of a Button? The worlds first true superpower will be the country that creates meaningful work and shared prosperity for it's citizens and the world by implementing durable distributed grid resource systems that can be delivered anywhere in the world -- with the push of a button. Dylan Ratigan, ContributorNew York Times Best-Selling author, entrepreneur and formerly ...",POLITICS,629,-0.0001021557741111,-9.49356467803142e-05
0.53816855,0.6744394898414612,"'Star Trek' May Inspire Names For Pluto's Craters, Mountains, & Other Features (PHOTOS) Some of the other candidates from the contest will likely find new life as the names of Pluto surface features spotted by Space.com, Space.com",SCIENCE,859,0.0002527402759134,0.0004697900455052
0.548681,0.7076581716537476,"WWJD: What Would Jesus Do? Do You Really Want to Know? Once upon a time, a mother made her son a wristband. On it was written: WWJD? This, of course stood for: ""What Would Jesus Do?"" She instructed her son to look at the wristband before making decisions on how to live his Christian life. Mick Mooney, ContributorAuthor - Trainer - Speaker",RELIGION,684,8.347882827090937e-05,7.407685275162557e-05
0.54868376,0.6824703812599182,"Listen To This Catholic Priest Poke Holes In Trump's 'America First' Climate Plan ""Policies that fail to protect our planet are not only against Catholic teaching but are also immoral.” Carol Kuruvilla",POLITICS,454,7.558731646864404e-08,-8.254389820105956e-06
0.54858166,0.6692419052124023,"Feds Need Look No Further Than Rodney King for the Case Against Wilson Brown, as was King, was unarmed. Brown and King were not charged with a crime when detained. Brown as King received injuries after he ceased resisting. Brown, as King was, was abused during an official stop. These, as they were with King, are compelling civil rights violations. Earl Ofari Hutchinson, ContributorAuthor and political analyst",POLITICS,514,3.2659857214449584e-05,2.588397906211348e-05
0.54882574,0.6666708588600159,"Alone in the Synagogue Though I might not subscribe to every prayer in the Siddur, I always use the synagogue time for my own prayer of thanks for being alive and the multitudes of blessings I enjoy.  I want to let the Lord know I haven't forgotten them.  Then, leaving the hall, the yarmulke still in place on my head, I head home feeling a little purer. Stanley Ely, ContributorWriter",RELIGION,240,2.195131999098211e-05,1.6625349891885577e-05
0.54858446,0.6687514185905457,"People Are Listing Why They're Thankful This Thanksgiving, No Thanks To Donald Trump ""Kindness and empathy are still present in the hearts of our citizens."" Lee Moran",POLITICS,220,5.966512213708564e-05,5.570526336451387e-05
0.5487157,0.6778643727302551,"Come Into the Madang:  World Council of Churches and Climate Justice We all need to call out to the God of life and ask God to lead us to justice and peace. We need to join together and work for social justice as the earth is crying out and pleading with us. Grace Ji-Sun Kim, ContributorAssociate Professor of Theology at Earlham School of Religion",RELIGION,328,0.0002518797277727,0.000160582094008
0.5486478,0.6925475001335144,"Lies, Damned Lies, and Bill Maher's Statistics What Bill Maher, Sam Harris and many others like them fail to realize is that religion as it is practiced is a product of a wide array of factors, the official texts being only one of them. People of any faith are more shaped by the norms of their cultural context, interpreting their religious texts to comport with those norms rather than the other way around. Timothy E. Kaldas, ContributorWriter, commentator and professor of politics based at Nile Un...",RELIGION,485,0.0001909354942116,0.000191090471894
0.54877824,0.6719961762428284,Cardinal: Boko Haram Has Shamed Nigeria  ,RELIGION,664,2.4836848168459183e-06,5.321699609206476e-06
0.54868907,0.7010253071784973,"How ESPN Became A Political Punching Bag In The Trump Era Conservatives rage that ESPN should have suspended or fired Hill; its statement (“We have addressed this with Jemele and Daniel Roberts, Yahoo! Finance",POLITICS,586,0.0001712240569076,0.0001705679989205
0.54880136,0.6822792887687683,Kansas Pastor Claims She's Received Death Threats For Officiating Same-Sex Weddings  Carol Kuruvilla,RELIGION,866,0.0004379062971985,0.000363889692563
0.5487884,0.6975184082984924,‘Blessing Of The Bikes' Helps Churches Make Climate Change A Local Issue  ,RELIGION,433,6.516338902320368e-05,8.065511915900103e-05
0.54874647,0.6917791962623596,"America’s Health Is In The Hands Of GOP Frat Boys This just in: Health care is not a game. It’s a matter life or death for millions and millions of Americans. But you sure Michael Winship, ContributorFormer senior writer, BillMoyers.com. President, Writers Guild...",POLITICS,28,0.0002288469370293,0.0001939691669003
0.5381041,0.6802219152450562,Medusae Fossae: Mars Formation May Be Ancient Volcanic Ash By: Mike Wall Published: 05/26/2012 06:24 AM EDT on SPACE.com One of the Red Planet's most mysterious landforms is probably ,SCIENCE,337,0.0005421850133414,0.0004545818311048
0.54876274,0.6943159103393555,"Syria v Ukraine  Jeff Danziger, ContributorPolitical cartoonist syndicated by the NYTimes worldwide",POLITICS,583,3.1519428746450866e-05,3.373613620549776e-05
0.5487605,0.6796919107437134,"Large Rural Manufacturers May Score Higher Than Urban Ones On Innovation Rural areas may be as innovative as urban ones in some instances. The finding contradicts conventional wisdom that urban Daily Yonder, ContributorKeep It Rural",POLITICS,651,1.9614726175208797e-05,2.51676309934723e-05
0.54868686,0.6791693568229675,Arts Funding Gets A Boost From Congress After Trump Suggested Slashing It The budget deal is a rebuke to the White House proposal for draconian cuts. Marina Fang,POLITICS,707,0.000174963006313,0.0002542453582143
0.538012,0.688725471496582,"'Guggenheim' Painting Shown To Be Fake With Help Of 'Bomb Peak' Technique ""It is due to this rapid change that works from those years can be dated extremely accurately,"" Mandò added. ""In this case LiveScience, LiveScience",SCIENCE,84,-6.322744971156696e-06,1.7597924584222824e-06
0.5487441,0.6917971968650818,"Fix the Gas Tax Before Exploring Per-Mile Taxes Some lawmakers are beginning to wonder whether we need a complete overhaul of the way we pay for our transportation system. We don't. At least not yet. Carl Davis, ContributorResearch Director, Institute on Taxation and Economic Policy (...",POLITICS,172,9.134657771808916e-05,6.068776153855815e-05
0.5486524,0.6723948121070862,"Hillary Clinton Gives U.F.O. Buffs Hope She Will Open The X-Files When Jimmy Kimmel asked Hillary Clinton in a late-night TV interview about U.F.O.s, she quickly corrected his terminology ",POLITICS,22,0.0001637214465951,0.0002115779165927
0.54861754,0.6599506735801697,The Political Revolution Is Close To Fruition In Oregon Democratic Gov. Kate Brown has advanced a slew of progressive priorities since she took office last year. Samantha Lachman,POLITICS,517,-1.021151478464368e-05,-1.3546252763063649e-05
0.5487653,0.6806459426879883,Muslim Prisoners Say They Are Forced To Compromise Beliefs In Miami-Dade Prisons Muslim inmates in facilities within the Miami-Dade County Corrections and Rehabilitation Department say they've been forced Jared Greenhouse,RELIGION,998,0.0002191028978951,0.0001796209166933
0.538085,0.6775179505348206,"Paleontologist Talks About Fossil ‘Find Of A Lifetime’ In Area Cut From Bears Ears “I will probably spend the rest of my career working on this site,"" said paleontologist Robert Gay. Chris D'Angelo",SCIENCE,239,2.121235095403024e-05,2.9413850817228138e-05
0.5486525,0.6991680860519409,Pope Francis Urges Action On Migrant Deaths  ,RELIGION,195,0.0002386956171959,0.0002336781425102
0.5486918,0.6689064502716064,Religious Tension High After Mosque Closures  ,RELIGION,580,0.0001024653946993,8.720563226560785e-05
0.537835,0.6967058777809143,REVEALED: Why Feathers First Evolved  Jacqueline Howard,SCIENCE,17,0.000175177559044,0.0001549039224697
0.5380961,0.6800709366798401,"Alien Life Unlikely To Survive Around Dying Stars In Shifting Habitable Zones, Study Suggests Life is unlikely to survive on exoplanets that orbit cooling stars such as white dwarfs, a new study suggests. ""So, even ",SCIENCE,685,0.0001573462551005,0.0001259167057943
0.5487674,0.6826552152633667,"'Noah' and the Boring Fundamentalism of Hollywood Bible Movies Sometimes evangelical Christians make movies. And usually they are horrible. The themes are poorly executed. Instead of life imitated in inspiring ways through the medium of film, a sermon is smugly preached. Zach J. Hoag, ContributorAuthor, Preacher, Binge-Watcher",RELIGION,539,0.0001085619742121,8.52036757705843e-05
0.53798395,0.6878178715705872,North Pole Temperature Jumps Above Freezing From Bizarre Storms It's unusually warm for being the North Pole. Michael McLaughlin,SCIENCE,87,-0.000223712388042,-0.0002438466042948
0.53800756,0.6931667923927307,Dinosaur Cells In T. Rex Fossil? Shocking Find Gets New Support From Molecular Analysis Schweitzer and her colleagues have continued to amass support for their interpretation. The latest evidence comes from a Jacqueline Howard,SCIENCE,780,7.079765880807946e-07,1.0209917742365349e-06
0.54869443,0.6744824051856995,"GOP Potentates: House Republicans Descend to New Lows For most of my adult life, I have been aware that Republicans have sought to regulate my body through criminal punishment. But until Tuesday, I did not realize that they had it mind to criminally regulate my gaze as well. Kathleen Frydl, ContributorHistorian studying US state power, policies, and the instituti...",POLITICS,709,0.0002803983013511,0.0001872168511805
0.53802484,0.6890507936477661,"100 Trillion Bacteria Make Up Human Microbiome & Biologists Say It's A Good Thing I can tell you the exact date that I began to think of myself in the first-person plural — as a superorganism, that is, rather ",SCIENCE,81,8.87274165957944e-06,1.2835750579309746e-05
0.54873645,0.673921525478363,"Connecting the Dots... As the clock ticks, the reasons for acting on climate change are becoming more urgent and obvious, and the religious community is increasingly stepping up to the challenge. Peter Adriance, ContributorRepresentative for Sustainable Development, U.S. Baha'i Office...",RELIGION,595,7.901431991205278e-05,9.861449036807636e-05
0.54873496,0.6654195189476013,Daily Meditation: Free Hugs  Antonia Blumberg,RELIGION,330,0.0001567754909267,0.0001493161032379
0.5379518,0.6953915953636169,This Swimsuit Cleans The Ocean As You Swim California scientists have created an absorbent nanosponge material that can be sewn into swimwear and wet suits to soak ,SCIENCE,289,0.0001578031320997,0.000257920676925
0.54864043,0.6833629012107849,"Donald Trump Met Reporters' Kids, And It Was More Trick Than Treat “Well, you have no weight problems. That’s the good news, right?” the president told children. Mollie Reilly",POLITICS,35,0.0002097202489375,0.0002673412553559
0.5487194,0.6771036982536316,"Charles Koch Blasts Subsidies & Tax Credits, But His Firm Has Taken $195 Million Worth of Them Billionaire Charles Koch told a gathering of conservative donors Saturday that politicians must end taxpayer-funded subsidies ",POLITICS,409,9.6748874590532e-05,8.51542487600998e-05
0.5486146,0.6663113236427307,"Old Man On Golf Course Complains About Other People Not Working Truly, Donald Trump is a Republican now. Eliot Nelson and Jeffrey Young",POLITICS,800,0.0001394295241859,0.0001654222111051
0.53798884,0.6822850108146667,"Space Photos Of The Week: NASA's Best Astronomy, Spaceflight Pictures & Videos NASA launched another communications satellite into orbit last week, releasing this incredible shot of the Atlas V rocket Melissa Cronin",SCIENCE,435,0.0003077960319102,0.0002559857712836
0.5486391,0.6689570546150208,"Houses Of Worship Damaged By Natural Disasters Can Now Receive FEMA Aid The decision is retroactive to mid-August 2017, when Hurricane Harvey hit Texas. Antonia Blumberg",POLITICS,366,7.621946240925703e-05,6.153565029864971e-05
0.5486804,0.6817511916160583,"Dear Chuck Todd, Please Don't Enable Liars We know the Trump administration is not below lying to the public. Dan Evans-Nakamura, ContributorAKA ""Dan From The Internet"", UC Berkeley Senior, Assistant Pro...",POLITICS,981,0.0003005724266574,0.0001927804519772
0.5379121,0.673402726650238,"Your Last Chance to Ask Candidates a Science Question Nothing impacts modern life more than science and yet the candidates are rarely asked questions about it and almost never mention it in speeches. This is a neglect of almost insane proportions. Even children know this. Matthew Chapman, ContributorWriter/director, 'The Ledge'; Author, Trials of the Monkey'; P...",SCIENCE,534,-9.86591616969327e-06,-5.22397244218098e-06
0.53789693,0.6851819157600403,Actual Scientists Found That Ayahuasca Can Help You Think More Creatively A psychedelic trip could give your mind the flexibility to unlock old thought patterns. Bahar Gholipour,SCIENCE,839,7.59774006230569e-05,0.0001081496331571
0.5486749,0.6886828541755676,Obama To Visit A Mosque For The First Time As President The visit comes after he called for Muslim Americans to help fight extremism. Sam Levine,POLITICS,139,0.0001223215816337,0.0001585700218575
0.54873645,0.6876974105834961,"When Gospel Sermons Came On The Phonograph By Jerry Zolten, Pennsylvania State University “Kinky Hair is No Disgrace” spoke to demoralization stemming from negative The Conversation US, ContributorViews from experts in academia, providing fact-based analysis ...",RELIGION,673,-7.295580571186415e-06,-2.984991596344244e-06
0.5487213,0.6961145401000977,"Pope To Prisoners: I Am A Man 'Who Was Saved From His Many Sins' SANTA CRUZ, Bolivia (AP) - Pope Francis urged inmates at Bolivia's notoriously violent Palmasola prison to not despair on Nicole Winfield, Associated Press",RELIGION,725,0.0001425658965691,0.000187405698246
0.53795874,0.6802482008934021,"Maar-Diatreme Volcano Research May Help Geologists Predict Eruptions, Find Diamonds This past summer, Valentine and his colleagues in Buffalo simulated maar eruptions, burying and detonating explosives and ",SCIENCE,420,4.366332709426592e-05,9.73132052870529e-05
0.5487501,0.6751833558082581,"Breaking Fast at a Sufi Mosque Sufis generally get together for communal dinner every Saturday but during Ramadan when they fast, they get together four times a week to cook and gather for the Iftar meal that breaks the day-long fast. As both sisters are American, tonights dinner is not going to be ethnic. Ramaa Reddy Raghavan, ContributorGraduate, Columbia School of Journalism",RELIGION,15,3.920174473020551e-05,3.223670613916596e-05
0.5382261,0.67652827501297,"Ebola Outbreak Highlights Struggle for Science in Africa and Inequalities in Global Health Research In part, the lack of research in ""non-profitable"" infectious diseases occurring in underprivileged countries has left threats like Ebola largely unaddressed. In addition, inequalities within the system of international scientific collaboration have hindered African researchers from leading the way against diseases ravaging their continent. Tamer Fouad, MD, ContributorOncologist at the National Cancer Institute in Cairo.",SCIENCE,441,0.0002160455528527,0.0001646489942237
0.5487413,0.6839608550071716,Transit Cop Investigated After Quizzing Passenger On Immigration Status Exchange on Minneapolis train goes viral. Ron Dicker,POLITICS,764,2.5119461827128743e-05,3.091368506136227e-05
0.53805935,0.6765444874763489,"Polar Bears Trap Team Of Scientists Inside Remote Weather Station In Russia “The bears live in the Arctic, you know ― we can’t ban them from hanging around."" Ed Mazza",SCIENCE,941,0.000122654657309,0.0001447873233781
0.5487221,0.6779108643531799,"Yes, Virginia, Attention Must Be Paid To Immigrant Youth Today was a day of action for a clean DREAM Act. Sammie Moshenberg, ContributorSammie Moshenberg is a consultant in Washington, DC.",POLITICS,760,4.1715812628654976e-05,5.350096786393976e-05
0.54876155,0.7019757628440857,First Oil Could Flow Through The Dakota Access Pipeline Next Week A Native American tribe had argued that an oil-filled pipeline would violate their freedom of religion. Michael McLaughlin,POLITICS,907,0.0001054267260756,6.997398674024602e-05
0.5487368,0.6802113652229309,What You Need To Know About Getting Tickets To See The Pope In Philly And when you do and do not need them. ,RELIGION,499,6.118744637682627e-05,8.716037988598657e-05
0.5487398,0.674663245677948,"My Easter Easter was to my mother what Christmas was to me -- the best of the best.  When I was old enough to articulate my preference for Christmas, I'd start with the unpleasantness of 'Good Friday.' How could torturing someone to death be the cause for celebration? Paula Gordon, ContributorProducer and Host, 'The Paula Gordon Show'",RELIGION,44,7.42791014095026e-05,6.15487442812146e-05
0.548743,0.6814164519309998,1 In 3 Americans Has Heard Their Clergy Discuss Climate Change  ,RELIGION,853,5.1166575549353786e-05,7.241492435738905e-05
0.54874796,0.6770438551902771,Judge Challenging Alabama Chief Justice On Gay Marriage: 'We're On The Right Side Of History'  Ariel Edwards-Levy,POLITICS,592,0.0001101697662132,0.0001170060892772
0.5487866,0.6640201210975647,"5 Signs You’re Reading The Bible Wrong Growing up my nightly bedtime routine consisted of pulling down my black leather King James Bible and turning to Psalm 23 Tyler Speegle, ContributorHusband, dad, serious coffee drinker, and inspirational blogge...",RELIGION,688,-2.157114445228548e-05,-2.4595678519645503e-05
0.5485756,0.6860828399658203,"Tired Of Daylight Saving Time, Lawmakers Look To Lock The Clock As more research shows the harmful effects of shifting to daylight saving time, more states are considering whether it’s Stateline, ContributorStateline provides daily reporting and analysis on trends in s...",POLITICS,642,4.458149725456408e-06,5.113596373007567e-07
